vin	V(in)	V(out)
8.794999999999195e-001	8.795000e-001	1.623521e-001
8.795999999999195e-001	8.796000e-001	1.621815e-001
8.796999999999194e-001	8.797000e-001	1.620113e-001
8.797999999999194e-001	8.798000e-001	1.618414e-001
8.798999999999194e-001	8.799000e-001	1.616719e-001
8.799999999999194e-001	8.800000e-001	1.615027e-001
8.800999999999194e-001	8.801000e-001	1.613339e-001
8.801999999999194e-001	8.802000e-001	1.611654e-001
8.802999999999194e-001	8.803000e-001	1.609973e-001
8.803999999999194e-001	8.804000e-001	1.608295e-001
8.804999999999194e-001	8.805000e-001	1.606621e-001
8.805999999999193e-001	8.806000e-001	1.604950e-001
8.806999999999193e-001	8.807000e-001	1.603283e-001
8.807999999999193e-001	8.808000e-001	1.601619e-001
8.808999999999193e-001	8.809000e-001	1.599958e-001
8.809999999999193e-001	8.810000e-001	1.598301e-001
8.810999999999193e-001	8.811000e-001	1.596647e-001
8.811999999999193e-001	8.812000e-001	1.594997e-001
8.812999999999193e-001	8.813000e-001	1.593350e-001
8.813999999999193e-001	8.814000e-001	1.591706e-001
8.814999999999192e-001	8.815000e-001	1.590065e-001
8.815999999999192e-001	8.816000e-001	1.588428e-001
8.816999999999192e-001	8.817000e-001	1.586794e-001
8.817999999999192e-001	8.818000e-001	1.585164e-001
8.818999999999192e-001	8.819000e-001	1.583536e-001
8.819999999999192e-001	8.820000e-001	1.581912e-001
8.820999999999192e-001	8.821000e-001	1.580291e-001
8.821999999999192e-001	8.822000e-001	1.578674e-001
8.822999999999192e-001	8.823000e-001	1.577059e-001
8.823999999999191e-001	8.824000e-001	1.575448e-001
8.824999999999191e-001	8.825000e-001	1.573840e-001
8.825999999999191e-001	8.826000e-001	1.572235e-001
8.826999999999191e-001	8.827000e-001	1.570633e-001
8.827999999999191e-001	8.828000e-001	1.569035e-001
8.828999999999191e-001	8.829000e-001	1.567439e-001
8.829999999999191e-001	8.830000e-001	1.565847e-001
8.830999999999191e-001	8.831000e-001	1.564257e-001
8.831999999999191e-001	8.832000e-001	1.562671e-001
8.832999999999190e-001	8.833000e-001	1.561088e-001
8.833999999999190e-001	8.834000e-001	1.559508e-001
8.834999999999190e-001	8.835000e-001	1.557931e-001
8.835999999999190e-001	8.836000e-001	1.556357e-001
8.836999999999190e-001	8.837000e-001	1.554786e-001
8.837999999999190e-001	8.838000e-001	1.553218e-001
8.838999999999190e-001	8.839000e-001	1.551653e-001
8.839999999999190e-001	8.840000e-001	1.550092e-001
8.840999999999190e-001	8.841000e-001	1.548533e-001
8.841999999999189e-001	8.842000e-001	1.546977e-001
8.842999999999189e-001	8.843000e-001	1.545424e-001
8.843999999999189e-001	8.844000e-001	1.543874e-001
8.844999999999189e-001	8.845000e-001	1.542327e-001
8.845999999999189e-001	8.846000e-001	1.540782e-001
8.846999999999189e-001	8.847000e-001	1.539241e-001
8.847999999999189e-001	8.848000e-001	1.537703e-001
8.848999999999189e-001	8.849000e-001	1.536167e-001
8.849999999999189e-001	8.850000e-001	1.534635e-001
8.850999999999188e-001	8.851000e-001	1.533105e-001
8.851999999999188e-001	8.852000e-001	1.531578e-001
8.852999999999188e-001	8.853000e-001	1.530054e-001
8.853999999999188e-001	8.854000e-001	1.528533e-001
8.854999999999188e-001	8.855000e-001	1.527014e-001
8.855999999999188e-001	8.856000e-001	1.525498e-001
8.856999999999188e-001	8.857000e-001	1.523986e-001
8.857999999999188e-001	8.858000e-001	1.522476e-001
8.858999999999188e-001	8.859000e-001	1.520969e-001
8.859999999999187e-001	8.860000e-001	1.519464e-001
8.860999999999187e-001	8.861000e-001	1.517962e-001
8.861999999999187e-001	8.862000e-001	1.516463e-001
8.862999999999187e-001	8.863000e-001	1.514967e-001
8.863999999999187e-001	8.864000e-001	1.513474e-001
8.864999999999187e-001	8.865000e-001	1.511983e-001
8.865999999999187e-001	8.866000e-001	1.510495e-001
8.866999999999187e-001	8.867000e-001	1.509010e-001
8.867999999999187e-001	8.868000e-001	1.507527e-001
8.868999999999186e-001	8.869000e-001	1.506047e-001
8.869999999999186e-001	8.870000e-001	1.504570e-001
8.870999999999186e-001	8.871000e-001	1.503095e-001
8.871999999999186e-001	8.872000e-001	1.501623e-001
8.872999999999186e-001	8.873000e-001	1.500154e-001
8.873999999999186e-001	8.874000e-001	1.498687e-001
8.874999999999186e-001	8.875000e-001	1.497223e-001
8.875999999999186e-001	8.876000e-001	1.495761e-001
8.876999999999186e-001	8.877000e-001	1.494302e-001
8.877999999999185e-001	8.878000e-001	1.492846e-001
8.878999999999185e-001	8.879000e-001	1.491392e-001
8.879999999999185e-001	8.880000e-001	1.489941e-001
8.880999999999185e-001	8.881000e-001	1.488492e-001
8.881999999999185e-001	8.882000e-001	1.487046e-001
8.882999999999185e-001	8.883000e-001	1.485603e-001
8.883999999999185e-001	8.884000e-001	1.484162e-001
8.884999999999185e-001	8.885000e-001	1.482723e-001
8.885999999999185e-001	8.886000e-001	1.481287e-001
8.886999999999184e-001	8.887000e-001	1.479854e-001
8.887999999999184e-001	8.888000e-001	1.478423e-001
8.888999999999184e-001	8.889000e-001	1.476994e-001
8.889999999999184e-001	8.890000e-001	1.475568e-001
8.890999999999184e-001	8.891000e-001	1.474145e-001
8.891999999999184e-001	8.892000e-001	1.472724e-001
8.892999999999184e-001	8.893000e-001	1.471305e-001
8.893999999999184e-001	8.894000e-001	1.469889e-001
8.894999999999184e-001	8.895000e-001	1.468475e-001
8.895999999999183e-001	8.896000e-001	1.467064e-001
8.896999999999183e-001	8.897000e-001	1.465655e-001
8.897999999999183e-001	8.898000e-001	1.464249e-001
8.898999999999183e-001	8.899000e-001	1.462845e-001
8.899999999999183e-001	8.900000e-001	1.461443e-001
8.900999999999183e-001	8.901000e-001	1.460044e-001
8.901999999999183e-001	8.902000e-001	1.458647e-001
8.902999999999183e-001	8.903000e-001	1.457253e-001
8.903999999999183e-001	8.904000e-001	1.455860e-001
8.904999999999183e-001	8.905000e-001	1.454470e-001
8.905999999999182e-001	8.906000e-001	1.453083e-001
8.906999999999182e-001	8.907000e-001	1.451698e-001
8.907999999999182e-001	8.908000e-001	1.450315e-001
8.908999999999182e-001	8.909000e-001	1.448935e-001
8.909999999999182e-001	8.910000e-001	1.447556e-001
8.910999999999182e-001	8.911000e-001	1.446181e-001
8.911999999999182e-001	8.912000e-001	1.444807e-001
8.912999999999182e-001	8.913000e-001	1.443436e-001
8.913999999999182e-001	8.914000e-001	1.442067e-001
8.914999999999181e-001	8.915000e-001	1.440700e-001
8.915999999999181e-001	8.916000e-001	1.439336e-001
8.916999999999181e-001	8.917000e-001	1.437974e-001
8.917999999999181e-001	8.918000e-001	1.436614e-001
8.918999999999181e-001	8.919000e-001	1.435256e-001
8.919999999999181e-001	8.920000e-001	1.433900e-001
8.920999999999181e-001	8.921000e-001	1.432547e-001
8.921999999999181e-001	8.922000e-001	1.431196e-001
8.922999999999181e-001	8.923000e-001	1.429847e-001
8.923999999999180e-001	8.924000e-001	1.428501e-001
8.924999999999180e-001	8.925000e-001	1.427157e-001
8.925999999999180e-001	8.926000e-001	1.425814e-001
8.926999999999180e-001	8.927000e-001	1.424474e-001
8.927999999999180e-001	8.928000e-001	1.423137e-001
8.928999999999180e-001	8.929000e-001	1.421801e-001
8.929999999999180e-001	8.930000e-001	1.420467e-001
8.930999999999180e-001	8.931000e-001	1.419136e-001
8.931999999999180e-001	8.932000e-001	1.417807e-001
8.932999999999179e-001	8.933000e-001	1.416480e-001
8.933999999999179e-001	8.934000e-001	1.415155e-001
8.934999999999179e-001	8.935000e-001	1.413832e-001
8.935999999999179e-001	8.936000e-001	1.412512e-001
8.936999999999179e-001	8.937000e-001	1.411193e-001
8.937999999999179e-001	8.938000e-001	1.409877e-001
8.938999999999179e-001	8.939000e-001	1.408562e-001
8.939999999999179e-001	8.940000e-001	1.407250e-001
8.940999999999179e-001	8.941000e-001	1.405940e-001
8.941999999999178e-001	8.942000e-001	1.404632e-001
8.942999999999178e-001	8.943000e-001	1.403326e-001
8.943999999999178e-001	8.944000e-001	1.402022e-001
8.944999999999178e-001	8.945000e-001	1.400720e-001
8.945999999999178e-001	8.946000e-001	1.399420e-001
8.946999999999178e-001	8.947000e-001	1.398123e-001
8.947999999999178e-001	8.948000e-001	1.396827e-001
8.948999999999178e-001	8.949000e-001	1.395533e-001
8.949999999999178e-001	8.950000e-001	1.394242e-001
8.950999999999177e-001	8.951000e-001	1.392952e-001
8.951999999999177e-001	8.952000e-001	1.391665e-001
8.952999999999177e-001	8.953000e-001	1.390379e-001
8.953999999999177e-001	8.954000e-001	1.389095e-001
8.954999999999177e-001	8.955000e-001	1.387814e-001
8.955999999999177e-001	8.956000e-001	1.386534e-001
8.956999999999177e-001	8.957000e-001	1.385257e-001
8.957999999999177e-001	8.958000e-001	1.383981e-001
8.958999999999177e-001	8.959000e-001	1.382707e-001
8.959999999999176e-001	8.960000e-001	1.381436e-001
8.960999999999176e-001	8.961000e-001	1.380166e-001
8.961999999999176e-001	8.962000e-001	1.378898e-001
8.962999999999176e-001	8.963000e-001	1.377632e-001
8.963999999999176e-001	8.964000e-001	1.376368e-001
8.964999999999176e-001	8.965000e-001	1.375106e-001
8.965999999999176e-001	8.966000e-001	1.373847e-001
8.966999999999176e-001	8.967000e-001	1.372588e-001
8.967999999999176e-001	8.968000e-001	1.371332e-001
8.968999999999175e-001	8.969000e-001	1.370078e-001
8.969999999999175e-001	8.970000e-001	1.368826e-001
8.970999999999175e-001	8.971000e-001	1.367575e-001
8.971999999999175e-001	8.972000e-001	1.366327e-001
8.972999999999175e-001	8.973000e-001	1.365080e-001
8.973999999999175e-001	8.974000e-001	1.363835e-001
8.974999999999175e-001	8.975000e-001	1.362592e-001
8.975999999999175e-001	8.976000e-001	1.361351e-001
8.976999999999175e-001	8.977000e-001	1.360112e-001
8.977999999999174e-001	8.978000e-001	1.358875e-001
8.978999999999174e-001	8.979000e-001	1.357639e-001
8.979999999999174e-001	8.980000e-001	1.356406e-001
8.980999999999174e-001	8.981000e-001	1.355174e-001
8.981999999999174e-001	8.982000e-001	1.353944e-001
8.982999999999174e-001	8.983000e-001	1.352716e-001
8.983999999999174e-001	8.984000e-001	1.351490e-001
8.984999999999174e-001	8.985000e-001	1.350266e-001
8.985999999999174e-001	8.986000e-001	1.349043e-001
8.986999999999173e-001	8.987000e-001	1.347822e-001
8.987999999999173e-001	8.988000e-001	1.346603e-001
8.988999999999173e-001	8.989000e-001	1.345386e-001
8.989999999999173e-001	8.990000e-001	1.344171e-001
8.990999999999173e-001	8.991000e-001	1.342957e-001
8.991999999999173e-001	8.992000e-001	1.341745e-001
8.992999999999173e-001	8.993000e-001	1.340535e-001
8.993999999999173e-001	8.994000e-001	1.339327e-001
8.994999999999173e-001	8.995000e-001	1.338121e-001
8.995999999999172e-001	8.996000e-001	1.336916e-001
8.996999999999172e-001	8.997000e-001	1.335713e-001
8.997999999999172e-001	8.998000e-001	1.334512e-001
8.998999999999172e-001	8.999000e-001	1.333312e-001
8.999999999999172e-001	9.000000e-001	1.332115e-001
9.000999999999172e-001	9.001000e-001	1.330919e-001
9.001999999999172e-001	9.002000e-001	1.329725e-001
9.002999999999172e-001	9.003000e-001	1.328532e-001
9.003999999999172e-001	9.004000e-001	1.327341e-001
9.004999999999171e-001	9.005000e-001	1.326152e-001
9.005999999999171e-001	9.006000e-001	1.324965e-001
9.006999999999171e-001	9.007000e-001	1.323779e-001
9.007999999999171e-001	9.008000e-001	1.322595e-001
9.008999999999171e-001	9.009000e-001	1.321413e-001
9.009999999999171e-001	9.010000e-001	1.320233e-001
9.010999999999171e-001	9.011000e-001	1.319054e-001
9.011999999999171e-001	9.012000e-001	1.317877e-001
9.012999999999171e-001	9.013000e-001	1.316701e-001
9.013999999999171e-001	9.014000e-001	1.315528e-001
9.014999999999170e-001	9.015000e-001	1.314356e-001
9.015999999999170e-001	9.016000e-001	1.313185e-001
9.016999999999170e-001	9.017000e-001	1.312017e-001
9.017999999999170e-001	9.018000e-001	1.310849e-001
9.018999999999170e-001	9.019000e-001	1.309684e-001
9.019999999999170e-001	9.020000e-001	1.308520e-001
9.020999999999170e-001	9.021000e-001	1.307358e-001
9.021999999999170e-001	9.022000e-001	1.306198e-001
9.022999999999170e-001	9.023000e-001	1.305039e-001
9.023999999999169e-001	9.024000e-001	1.303881e-001
9.024999999999169e-001	9.025000e-001	1.302726e-001
9.025999999999169e-001	9.026000e-001	1.301572e-001
9.026999999999169e-001	9.027000e-001	1.300420e-001
9.027999999999169e-001	9.028000e-001	1.299269e-001
9.028999999999169e-001	9.029000e-001	1.298120e-001
9.029999999999169e-001	9.030000e-001	1.296972e-001
9.030999999999169e-001	9.031000e-001	1.295826e-001
9.031999999999169e-001	9.032000e-001	1.294682e-001
9.032999999999168e-001	9.033000e-001	1.293539e-001
9.033999999999168e-001	9.034000e-001	1.292398e-001
9.034999999999168e-001	9.035000e-001	1.291258e-001
9.035999999999168e-001	9.036000e-001	1.290120e-001
9.036999999999168e-001	9.037000e-001	1.288984e-001
9.037999999999168e-001	9.038000e-001	1.287849e-001
9.038999999999168e-001	9.039000e-001	1.286716e-001
9.039999999999168e-001	9.040000e-001	1.285584e-001
9.040999999999168e-001	9.041000e-001	1.284454e-001
9.041999999999167e-001	9.042000e-001	1.283325e-001
9.042999999999167e-001	9.043000e-001	1.282198e-001
9.043999999999167e-001	9.044000e-001	1.281073e-001
9.044999999999167e-001	9.045000e-001	1.279949e-001
9.045999999999167e-001	9.046000e-001	1.278826e-001
9.046999999999167e-001	9.047000e-001	1.277705e-001
9.047999999999167e-001	9.048000e-001	1.276586e-001
9.048999999999167e-001	9.049000e-001	1.275468e-001
9.049999999999167e-001	9.050000e-001	1.274352e-001
9.050999999999166e-001	9.051000e-001	1.273237e-001
9.051999999999166e-001	9.052000e-001	1.272124e-001
9.052999999999166e-001	9.053000e-001	1.271012e-001
9.053999999999166e-001	9.054000e-001	1.269902e-001
9.054999999999166e-001	9.055000e-001	1.268793e-001
9.055999999999166e-001	9.056000e-001	1.267685e-001
9.056999999999166e-001	9.057000e-001	1.266580e-001
9.057999999999166e-001	9.058000e-001	1.265475e-001
9.058999999999166e-001	9.059000e-001	1.264372e-001
9.059999999999165e-001	9.060000e-001	1.263271e-001
9.060999999999165e-001	9.061000e-001	1.262171e-001
9.061999999999165e-001	9.062000e-001	1.261073e-001
9.062999999999165e-001	9.063000e-001	1.259976e-001
9.063999999999165e-001	9.064000e-001	1.258880e-001
9.064999999999165e-001	9.065000e-001	1.257786e-001
9.065999999999165e-001	9.066000e-001	1.256694e-001
9.066999999999165e-001	9.067000e-001	1.255603e-001
9.067999999999165e-001	9.068000e-001	1.254513e-001
9.068999999999164e-001	9.069000e-001	1.253425e-001
9.069999999999164e-001	9.070000e-001	1.252338e-001
9.070999999999164e-001	9.071000e-001	1.251253e-001
9.071999999999164e-001	9.072000e-001	1.250169e-001
9.072999999999164e-001	9.073000e-001	1.249087e-001
9.073999999999164e-001	9.074000e-001	1.248006e-001
9.074999999999164e-001	9.075000e-001	1.246926e-001
9.075999999999164e-001	9.076000e-001	1.245848e-001
9.076999999999164e-001	9.077000e-001	1.244771e-001
9.077999999999163e-001	9.078000e-001	1.243696e-001
9.078999999999163e-001	9.079000e-001	1.242622e-001
9.079999999999163e-001	9.080000e-001	1.241549e-001
9.080999999999163e-001	9.081000e-001	1.240478e-001
9.081999999999163e-001	9.082000e-001	1.239409e-001
9.082999999999163e-001	9.083000e-001	1.238340e-001
9.083999999999163e-001	9.084000e-001	1.237273e-001
9.084999999999163e-001	9.085000e-001	1.236208e-001
9.085999999999163e-001	9.086000e-001	1.235144e-001
9.086999999999162e-001	9.087000e-001	1.234081e-001
9.087999999999162e-001	9.088000e-001	1.233020e-001
9.088999999999162e-001	9.089000e-001	1.231960e-001
9.089999999999162e-001	9.090000e-001	1.230901e-001
9.090999999999162e-001	9.091000e-001	1.229844e-001
9.091999999999162e-001	9.092000e-001	1.228788e-001
9.092999999999162e-001	9.093000e-001	1.227733e-001
9.093999999999162e-001	9.094000e-001	1.226680e-001
9.094999999999162e-001	9.095000e-001	1.225628e-001
9.095999999999161e-001	9.096000e-001	1.224578e-001
9.096999999999161e-001	9.097000e-001	1.223529e-001
9.097999999999161e-001	9.098000e-001	1.222481e-001
9.098999999999161e-001	9.099000e-001	1.221434e-001
9.099999999999161e-001	9.100000e-001	1.220389e-001
9.100999999999161e-001	9.101000e-001	1.219346e-001
9.101999999999161e-001	9.102000e-001	1.218303e-001
9.102999999999161e-001	9.103000e-001	1.217262e-001
9.103999999999161e-001	9.104000e-001	1.216222e-001
9.104999999999160e-001	9.105000e-001	1.215184e-001
9.105999999999160e-001	9.106000e-001	1.214147e-001
9.106999999999160e-001	9.107000e-001	1.213111e-001
9.107999999999160e-001	9.108000e-001	1.212076e-001
9.108999999999160e-001	9.109000e-001	1.211043e-001
9.109999999999160e-001	9.110000e-001	1.210011e-001
9.110999999999160e-001	9.111000e-001	1.208981e-001
9.111999999999160e-001	9.112000e-001	1.207951e-001
9.112999999999160e-001	9.113000e-001	1.206923e-001
9.113999999999159e-001	9.114000e-001	1.205897e-001
9.114999999999159e-001	9.115000e-001	1.204871e-001
9.115999999999159e-001	9.116000e-001	1.203847e-001
9.116999999999159e-001	9.117000e-001	1.202824e-001
9.117999999999159e-001	9.118000e-001	1.201803e-001
9.118999999999159e-001	9.119000e-001	1.200782e-001
9.119999999999159e-001	9.120000e-001	1.199763e-001
9.120999999999159e-001	9.121000e-001	1.198746e-001
9.121999999999159e-001	9.122000e-001	1.197729e-001
9.122999999999158e-001	9.123000e-001	1.196714e-001
9.123999999999158e-001	9.124000e-001	1.195700e-001
9.124999999999158e-001	9.125000e-001	1.194687e-001
9.125999999999158e-001	9.126000e-001	1.193676e-001
9.126999999999158e-001	9.127000e-001	1.192666e-001
9.127999999999158e-001	9.128000e-001	1.191657e-001
9.128999999999158e-001	9.129000e-001	1.190649e-001
9.129999999999158e-001	9.130000e-001	1.189643e-001
9.130999999999158e-001	9.131000e-001	1.188638e-001
9.131999999999158e-001	9.132000e-001	1.187634e-001
9.132999999999157e-001	9.133000e-001	1.186631e-001
9.133999999999157e-001	9.134000e-001	1.185630e-001
9.134999999999157e-001	9.135000e-001	1.184629e-001
9.135999999999157e-001	9.136000e-001	1.183631e-001
9.136999999999157e-001	9.137000e-001	1.182633e-001
9.137999999999157e-001	9.138000e-001	1.181636e-001
9.138999999999157e-001	9.139000e-001	1.180641e-001
9.139999999999157e-001	9.140000e-001	1.179647e-001
9.140999999999157e-001	9.141000e-001	1.178654e-001
9.141999999999156e-001	9.142000e-001	1.177662e-001
9.142999999999156e-001	9.143000e-001	1.176672e-001
9.143999999999156e-001	9.144000e-001	1.175682e-001
9.144999999999156e-001	9.145000e-001	1.174694e-001
9.145999999999156e-001	9.146000e-001	1.173707e-001
9.146999999999156e-001	9.147000e-001	1.172722e-001
9.147999999999156e-001	9.148000e-001	1.171737e-001
9.148999999999156e-001	9.149000e-001	1.170754e-001
9.149999999999156e-001	9.150000e-001	1.169772e-001
9.150999999999155e-001	9.151000e-001	1.168791e-001
9.151999999999155e-001	9.152000e-001	1.167811e-001
9.152999999999155e-001	9.153000e-001	1.166833e-001
9.153999999999155e-001	9.154000e-001	1.165855e-001
9.154999999999155e-001	9.155000e-001	1.164879e-001
9.155999999999155e-001	9.156000e-001	1.163904e-001
9.156999999999155e-001	9.157000e-001	1.162930e-001
9.157999999999155e-001	9.158000e-001	1.161958e-001
9.158999999999155e-001	9.159000e-001	1.160986e-001
9.159999999999154e-001	9.160000e-001	1.160016e-001
9.160999999999154e-001	9.161000e-001	1.159047e-001
9.161999999999154e-001	9.162000e-001	1.158079e-001
9.162999999999154e-001	9.163000e-001	1.157112e-001
9.163999999999154e-001	9.164000e-001	1.156146e-001
9.164999999999154e-001	9.165000e-001	1.155181e-001
9.165999999999154e-001	9.166000e-001	1.154218e-001
9.166999999999154e-001	9.167000e-001	1.153256e-001
9.167999999999154e-001	9.168000e-001	1.152294e-001
9.168999999999153e-001	9.169000e-001	1.151334e-001
9.169999999999153e-001	9.170000e-001	1.150376e-001
9.170999999999153e-001	9.171000e-001	1.149418e-001
9.171999999999153e-001	9.172000e-001	1.148461e-001
9.172999999999153e-001	9.173000e-001	1.147506e-001
9.173999999999153e-001	9.174000e-001	1.146551e-001
9.174999999999153e-001	9.175000e-001	1.145598e-001
9.175999999999153e-001	9.176000e-001	1.144646e-001
9.176999999999153e-001	9.177000e-001	1.143695e-001
9.177999999999152e-001	9.178000e-001	1.142745e-001
9.178999999999152e-001	9.179000e-001	1.141796e-001
9.179999999999152e-001	9.180000e-001	1.140849e-001
9.180999999999152e-001	9.181000e-001	1.139902e-001
9.181999999999152e-001	9.182000e-001	1.138957e-001
9.182999999999152e-001	9.183000e-001	1.138012e-001
9.183999999999152e-001	9.184000e-001	1.137069e-001
9.184999999999152e-001	9.185000e-001	1.136127e-001
9.185999999999152e-001	9.186000e-001	1.135186e-001
9.186999999999151e-001	9.187000e-001	1.134246e-001
9.187999999999151e-001	9.188000e-001	1.133307e-001
9.188999999999151e-001	9.189000e-001	1.132370e-001
9.189999999999151e-001	9.190000e-001	1.131433e-001
9.190999999999151e-001	9.191000e-001	1.130497e-001
9.191999999999151e-001	9.192000e-001	1.129563e-001
9.192999999999151e-001	9.193000e-001	1.128630e-001
9.193999999999151e-001	9.194000e-001	1.127697e-001
9.194999999999151e-001	9.195000e-001	1.126766e-001
9.195999999999150e-001	9.196000e-001	1.125836e-001
9.196999999999150e-001	9.197000e-001	1.124907e-001
9.197999999999150e-001	9.198000e-001	1.123979e-001
9.198999999999150e-001	9.199000e-001	1.123052e-001
9.199999999999150e-001	9.200000e-001	1.122126e-001
9.200999999999150e-001	9.201000e-001	1.121201e-001
9.201999999999150e-001	9.202000e-001	1.120277e-001
9.202999999999150e-001	9.203000e-001	1.119354e-001
9.203999999999150e-001	9.204000e-001	1.118433e-001
9.204999999999149e-001	9.205000e-001	1.117512e-001
9.205999999999149e-001	9.206000e-001	1.116593e-001
9.206999999999149e-001	9.207000e-001	1.115674e-001
9.207999999999149e-001	9.208000e-001	1.114756e-001
9.208999999999149e-001	9.209000e-001	1.113840e-001
9.209999999999149e-001	9.210000e-001	1.112925e-001
9.210999999999149e-001	9.211000e-001	1.112010e-001
9.211999999999149e-001	9.212000e-001	1.111097e-001
9.212999999999149e-001	9.213000e-001	1.110185e-001
9.213999999999148e-001	9.214000e-001	1.109274e-001
9.214999999999148e-001	9.215000e-001	1.108363e-001
9.215999999999148e-001	9.216000e-001	1.107454e-001
9.216999999999148e-001	9.217000e-001	1.106546e-001
9.217999999999148e-001	9.218000e-001	1.105639e-001
9.218999999999148e-001	9.219000e-001	1.104733e-001
9.219999999999148e-001	9.220000e-001	1.103828e-001
9.220999999999148e-001	9.221000e-001	1.102924e-001
9.221999999999148e-001	9.222000e-001	1.102021e-001
9.222999999999147e-001	9.223000e-001	1.101118e-001
9.223999999999147e-001	9.224000e-001	1.100217e-001
9.224999999999147e-001	9.225000e-001	1.099317e-001
9.225999999999147e-001	9.226000e-001	1.098418e-001
9.226999999999147e-001	9.227000e-001	1.097520e-001
9.227999999999147e-001	9.228000e-001	1.096623e-001
9.228999999999147e-001	9.229000e-001	1.095727e-001
9.229999999999147e-001	9.230000e-001	1.094832e-001
9.230999999999147e-001	9.231000e-001	1.093938e-001
9.231999999999146e-001	9.232000e-001	1.093045e-001
9.232999999999146e-001	9.233000e-001	1.092153e-001
9.233999999999146e-001	9.234000e-001	1.091262e-001
9.234999999999146e-001	9.235000e-001	1.090372e-001
9.235999999999146e-001	9.236000e-001	1.089483e-001
9.236999999999146e-001	9.237000e-001	1.088595e-001
9.237999999999146e-001	9.238000e-001	1.087708e-001
9.238999999999146e-001	9.239000e-001	1.086822e-001
9.239999999999146e-001	9.240000e-001	1.085937e-001
9.240999999999146e-001	9.241000e-001	1.085053e-001
9.241999999999145e-001	9.242000e-001	1.084170e-001
9.242999999999145e-001	9.243000e-001	1.083288e-001
9.243999999999145e-001	9.244000e-001	1.082406e-001
9.244999999999145e-001	9.245000e-001	1.081526e-001
9.245999999999145e-001	9.246000e-001	1.080647e-001
9.246999999999145e-001	9.247000e-001	1.079768e-001
9.247999999999145e-001	9.248000e-001	1.078891e-001
9.248999999999145e-001	9.249000e-001	1.078015e-001
9.249999999999145e-001	9.250000e-001	1.077139e-001
9.250999999999144e-001	9.251000e-001	1.076265e-001
9.251999999999144e-001	9.252000e-001	1.075391e-001
9.252999999999144e-001	9.253000e-001	1.074519e-001
9.253999999999144e-001	9.254000e-001	1.073647e-001
9.254999999999144e-001	9.255000e-001	1.072776e-001
9.255999999999144e-001	9.256000e-001	1.071907e-001
9.256999999999144e-001	9.257000e-001	1.071038e-001
9.257999999999144e-001	9.258000e-001	1.070170e-001
9.258999999999144e-001	9.259000e-001	1.069303e-001
9.259999999999143e-001	9.260000e-001	1.068437e-001
9.260999999999143e-001	9.261000e-001	1.067572e-001
9.261999999999143e-001	9.262000e-001	1.066708e-001
9.262999999999143e-001	9.263000e-001	1.065845e-001
9.263999999999143e-001	9.264000e-001	1.064983e-001
9.264999999999143e-001	9.265000e-001	1.064122e-001
9.265999999999143e-001	9.266000e-001	1.063261e-001
9.266999999999143e-001	9.267000e-001	1.062402e-001
9.267999999999143e-001	9.268000e-001	1.061544e-001
9.268999999999142e-001	9.269000e-001	1.060686e-001
9.269999999999142e-001	9.270000e-001	1.059829e-001
9.270999999999142e-001	9.271000e-001	1.058974e-001
9.271999999999142e-001	9.272000e-001	1.058119e-001
9.272999999999142e-001	9.273000e-001	1.057265e-001
9.273999999999142e-001	9.274000e-001	1.056412e-001
9.274999999999142e-001	9.275000e-001	1.055560e-001
9.275999999999142e-001	9.276000e-001	1.054709e-001
9.276999999999142e-001	9.277000e-001	1.053859e-001
9.277999999999141e-001	9.278000e-001	1.053009e-001
9.278999999999141e-001	9.279000e-001	1.052161e-001
9.279999999999141e-001	9.280000e-001	1.051313e-001
9.280999999999141e-001	9.281000e-001	1.050467e-001
9.281999999999141e-001	9.282000e-001	1.049621e-001
9.282999999999141e-001	9.283000e-001	1.048776e-001
9.283999999999141e-001	9.284000e-001	1.047932e-001
9.284999999999141e-001	9.285000e-001	1.047089e-001
9.285999999999141e-001	9.286000e-001	1.046247e-001
9.286999999999140e-001	9.287000e-001	1.045406e-001
9.287999999999140e-001	9.288000e-001	1.044566e-001
9.288999999999140e-001	9.289000e-001	1.043726e-001
9.289999999999140e-001	9.290000e-001	1.042888e-001
9.290999999999140e-001	9.291000e-001	1.042050e-001
9.291999999999140e-001	9.292000e-001	1.041213e-001
9.292999999999140e-001	9.293000e-001	1.040377e-001
9.293999999999140e-001	9.294000e-001	1.039542e-001
9.294999999999140e-001	9.295000e-001	1.038708e-001
9.295999999999139e-001	9.296000e-001	1.037875e-001
9.296999999999139e-001	9.297000e-001	1.037042e-001
9.297999999999139e-001	9.298000e-001	1.036211e-001
9.298999999999139e-001	9.299000e-001	1.035380e-001
9.299999999999139e-001	9.300000e-001	1.034550e-001
9.300999999999139e-001	9.301000e-001	1.033722e-001
9.301999999999139e-001	9.302000e-001	1.032894e-001
9.302999999999139e-001	9.303000e-001	1.032066e-001
9.303999999999139e-001	9.304000e-001	1.031240e-001
9.304999999999138e-001	9.305000e-001	1.030415e-001
9.305999999999138e-001	9.306000e-001	1.029590e-001
9.306999999999138e-001	9.307000e-001	1.028766e-001
9.307999999999138e-001	9.308000e-001	1.027943e-001
9.308999999999138e-001	9.309000e-001	1.027121e-001
9.309999999999138e-001	9.310000e-001	1.026300e-001
9.310999999999138e-001	9.311000e-001	1.025480e-001
9.311999999999138e-001	9.312000e-001	1.024660e-001
